transfer date,player name,position,from,to,price
aug 2,emiliano martnez,goalkeeper,arsenal,getafe,loan
aug 1,rodrigo ely,defender,ac milan,alaves,3000000
aug 1,marlos moreno,attacker,manchester city,girona,loan
aug 1,jesus navas,attacker,manchester city,sevilla,0
aug 1,aleix garcia,midfielder,manchester city,girona,loan
aug 1,simon kjaer,defender,fenerbahce,sevilla,undisclosed
aug 1,pablo maffeo,defender,manchester city,girona,loan
jul 27,emmanuel cecchini,midfielder,banfield,malaga,4000000
jul 26,emiliano velazquez,defender,atletico madrid,getafe,loan
jul 25,farid boulaya,midfielder,bastia,girona,undisclosed
jul 24,zouhair feddal,defender,alaves,real betis,2500000
jul 24,javi eraso,midfielder,athletic bilbao,leganes,0
jul 24,djene,defender,sint-truden,getafe,undisclosed
jul 24,pablo fornals,midfielder,malaga,villarreal,12000000
jul 22,zdravko kuzmanovic,midfielder,fc basel,malaga,loan
jul 21,vitorino antunes,defender,dynamo kyiv,getafe,loan
jul 21,filip manojloic,goalkeeper,red star,getafe,1250000
jul 21,fabian schar,defender,hoffenheim,deportivo la coruna,4000000
jul 21,criisthian stuani,attacker,middlesbrough,girona,undisclosed
jul 20,jorge mere,defender,sporting gijon,koln,7000000
jul 19,juankar,defender,braga,malaga,0
jul 19,cenk gonen,goalkeeper,galatasaray,malaga,0
jul 17,paulo oliveira,defender,sporting cp,eibar,3500000
jul 17,enis bardhi,midfielder,ujpest fc,levante,1500000
jul 16,nolito,attacker,manchester city,sevilla,9000000
jul 15,stanislav lobotka,midfielder,nordsjaelland,celta vigo,undisclosed
jul 14,jose angel,defender,fc porto,eibar,0
jul 14,zakaria bakkali,attacker,valencia,deportivo la coruna,loan
jul 14,dani ceballos,midfielder,real betis,real madrid,17000000
jul 13,sebastian corchia,defender,lille,sevilla,5000000
jul 13,nelson semedo,defender,benfica,barcelona,30000000
jul 13,joan jordan,midfielder,espanyol,eibar,undisclosed
jul 12,vitolo,attacker,atletico madrid,las palmas,loan
jul 12,adnan januzaj,attacker,manchester united,real sociedad,8500000
jul 12,vitolo,attacker,sevilla,atletico madrid,36000000
jul 11,burgui,attacker,real madrid,alaves,0
jul 11,jonathan calleri,attacker,maldonado,las palmas,loan
jul 11,hernan toledo,attacker,maldonado,las palmas,loan
jul 8,guido pizarro,midfielder,tigres,sevilla,6000000
jul 8,luis muriel,attacker,sampdoria,sevilla,20000000
jul 7,andres guardado,midfielder,psv,real betis,2000000
jul 7,esteban granero,midfielder,real sociedad,espanyol,0
jul 7,jordi amat,defender,swansea,real betis,loan
jul 7,neto,goalkeeper,juventus,valencia,7000000
jul 7,bernardo espinoza,defender,middlesbrough,girona,undisclosed
jul 7,jordan amavi,defender,aston villa,sevilla,8000000
jul 7,guillermo maripan,defender,cduc,alaves,undisclosed
jul 7,guillermo maripan,defender,cduc,alaves,undisclosed
jul 6,bruno gonzales,defender,real betis,getafe,"600,000"
jul 6,antonio barragan,defender,middlesbrough,real betis,loan
jul 5,borja baston,attacker,swansea,malaga,loan
jul 5,jozabed sanchez,midfielder,fulham,celta vigo,3500000
jul 5,joseba zaldua,defender,real sociedad,leganes,loan
jul 5,theo hernandez,defender,atletico madrid,real madrid,30000000
jul 5,charles,attacker,malaga,eibar,0
jul 5,alfonso pedraza,attacker,villarreal,alaves,loan
jul 5,roberto,goalkeeper,espanyol,malaga,loan
jul 2,adrian gonzalez,midfielder,eibar,malaga,0
jul 2,antonio luna,defender,eibar,levante,0
jul 2,maximiliano lopez,attacker,defensor,celta vigo,4000000
jul 2,raul garcia,defender,alaves,leganes,0
jul 2,pablo piatti,attacker,valencia,espanyol,1300000
jul 2,andres fernandez,goalkeeper,fc porto,villarreal ,2000000
jul 2,fabian orellana,attacker,celta vigo,valencia,3000000
jul 2,sergio garcia,attacker,al-rayyan,espanyol,0
jul 2,yoel rodriguez,goalkeeper,valencia,eibar,"750,000"
jul 2,marko dmitrovic,goalkeeper,alcoron,eibar,1000000
jul 2,ruben duarte,defender,espanyol,alaves ,"400,000"
jul 2,tito,defender,granada,leganes,"600,000"
jul 2,oier olazabal,goalkeeper,granada,levante,"200,000"
jul 2,enzo zidane,midfielder,real madrid,alaves ,0
jul 2,federico valverde,midfielder,real madrid,deportivo la coruna,loan
jul 2,chuli,attacker,almeria,getafe,"700,000"
jul 2,victor camarasa,midfielder,levante,real betis,7000000
jul 2,leandro chichizola,goalkeeper,specia calcio,las palmas,0
jul 2,ximo navaro,defender,almeria,las palmas,0
jul 2,guilherme,midfielder,udinese,deportivo la coruna,4500000
jul 2,alex alegria,attacker,real betis,levante,loan
jul 2,dani pacheco,attacker,real betis,getafe,1000000
jul 2,francisco portillo,midfielder,real betis,getafe,1500000
jul 2,cristian tello,attacker,barcelona,real betis,4000000
jul 2,ever banega,midfielder,inter milan,sevilla ,9000000
jul 2,diego lopez ,goalkeeper,ac milan,espanyol,undisclosed
jul 2,gerard deulofeu,midfielder,everton,barcelona,12000000
jul 2,enes unal,attacker,manchester city,villarreal,14000000
jul 2,sergio leon,attacker,osasuna,real betis,3500000
jul 2,simone zaza,attacker,juventus,valencia,16000000
jul 2,gorka iraizoz,goalkeeper,athletic bilbao,girona,0
jul 2,hector hernandez,defender,real sociedad,alaves ,loan
jul 2,dimitrios siovas,defender,olympiacos,leganes ,3000000
jul 2,diego llorente,defender,real madrid,real sociedad ,6000000
jul 2,ruben semedo,defender,sporting cp,villarreal,14000000
jul 2,nemanja maksimovic,midfielder,fc astana,valencia,0
jul 2,paul baysse,defender,nice,malaga,0
jul 1,alvaro jimenez,attacker,real madrid,getafe,1000000
