transfer date,player name,position,from,to,price
jan 10,fabian rinaudo,midfielder,sporting lisbon,catania,loan
jan 10,cabral,midfielder,sunderland,genoa,loan
jan 9,panagiotis tachtsidis,midfielder,catania,torino,loan
jan 8,radja nainggolan,midfielder,cagliari,roma,loan
jan 7,leandro paredes,midfielder,boca juniors,chievo,loan
jan 6,lorenzo ariaudo,defender,cagliari,sassuolo,undisclosed
jan 4,yohan benalouane,defender,parma,atalanta,loan
jan 3,francesco lodi,midfielder,genoa,catania,undisclosed
jan 1,adil rami,defender,valencia,ac milan,loan
jan 1,keisuke honda,midfielder,cska moscow,ac milan,0
nov 20,antonio adan,goalkeeper,real madrid,cagliari,0
nov 9,anthony reveillere,defender,lyon,napoli,0
sep 3,cristobal jorquera,midfielder,genoa,parma,undisclosed
sep 2,jaroslav plasil,defender,bordeaux,catania,loan
sep 2,joel obi,midfielder,inter milan,parma,loan
sep 2,birkir bjarnason,midfielder,pescara,sampdoria,undisclosed
sep 2,jonathan cristaldo,attacker,metalist,bologna,loan
sep 2,ricardo centurion,midfielder,racing club,genoa,loan
sep 2,kaka,midfielder,real madrid,ac milan,0
sep 2,luca marrone,midfielder,juventus,sassuolo,undisclosed
sep 2,albano bizzarri,goalkeeper,genoa,lazio,loan
sep 2,bryan perea,attacker,deportivo cali,lazio,2500000
sep 2,matteo rubin,defender,siena,hellas verona,loan
sep 2,marco donadel,midfielder,napoli,hellas verona,loan
sep 2,andrea petagna,attacker,ac milan,sampdoria,loan
sep 2,juan iturbe,attacker,porto,hellas verona,loan
sep 1,rafael marques,defender,atletico mineiro,hellas verona,undisclosed
sep 1,giovanni pasquale,defender,udinese,torino,loan
sep 1,valter birsa,midfielder,genoa,ac milan,swap
sep 1,andrea coda,defender,udinese,livorno,loan
sep 1,luca antonini,defender,ac milan,genoa,swap
sep 1,walter gargano,midfielder,napoli,parma,loan
aug 30,marco biagianti,midfielder,catania,livorno,loan
aug 30,andrea mantovani,defender,palermo,bologna,loan
aug 30,ezequiel schelotto,midfielder,inter milan,sassuolo,loan
aug 30,alessandro matri,attacker,juventus,ac milan,11000000
aug 28,ante rebic,attacker,rnk split,fiorentina,4500000
aug 28,innocent emeghara,attacker,siena,livorno,loan
aug 28,adem ljajic,attacker,fiorentina,roma,12000000
aug 24,nabil taider,midfielder,como,parma,0
aug 23,duvan zapata,attacker,estudiantes,napoli,8000000
aug 23,alessandro gamberini,defender,napoli,genoa,loan
aug 23,diego laxalt,midfielder,inter milan,bologna,loan
aug 21,marek cech,defender,trabzonspor,bologna,0
aug 21,ibrahima mbaye,defender,inter milan,livorno,loan
aug 21,reto ziegler,defender,juventus,sassuolo,loan
aug 21,samuele longo,attacker,inter milan,hellas verona,loan
aug 21,alfred duncan,midfielder,inter milan,livorno,loan
aug 21,saphir taider,midfielder,bologna,inter milan,5500000
aug 19,kingsley boatend,attacker,ac milan,catania,loan
aug 16,romulo,midfielder,fiorentina,hellas verona,loan
aug 14,wallace,defender,chelsea,inter milan,loan
aug 14,gino peruzzi,defender,velez,catania,3400000
aug 12,mikael ishak,attacker,koln,parma,undisclosed
aug 11,rolando,defender,porto,inter milan,loan
aug 9,mattia cassani,defender,fiorentina,parma,loan
aug 7,nikolay mihaylov,goalkeeper,twente,hellas verona,undisclosed
aug 5,gervinho,attacker,arsenal,roma,8000000
aug 4,moustapha seck,defender,barcelona,lazio,0
aug 1,matias silvestre,defender,inter milan,ac milan,loan
jul 31,leandro greco,midfielder,olympiakos,livorno,undisclosed
jul 31,gianni munari,midfielder,sampdoria,parma,undisclosed
jul 31,marcelo larrondo,attacker,siena,torino,undisclosed
jul 31,afriyie acquah,midfielder,hoffenheim,parma,loan
jul 29,francesco benussi,goalkeeper,palermo,udinese,0
jul 29,nahuel valetnini,defender,rosario,livorno,undisclosed
jul 27,rodney strasser,midfielder,ac milan,genoa,undisclosed
jul 26,morgan de sanctis,goalkeeper,napoli,roma,"500,000"
jul 25,gonzalo higuain,attacker,real madrid,napoli,37000000
jul 25,josip elez,goalkeeper,hajduk split,lazio,1000000
jul 24,nikola maksimovic,defender,red star,torino,undisclosed
jul 24,jacopo sala,midfielder,hamburg,hellas verona,undisclosed
jul 22,naldo,defender,granada,udinese,undisclosed
jul 21,bosko jankovic,midfielder,genoa,hellas verona,2500000
jul 21,pepe reina,goalkeeper,liverpool,napoli,loan
jul 19,adrian callelo,midfielder,siena,chievo,undisclosed
jul 19,marius alexe,attacker,dinamo bucharest,sassuolo,loan
jul 19,panagiotis tachtsidis,midfielder,genoa,catania,undisclosed
jul 19,manuel pamic,defender,sparta prague,chievo,loan
jul 18,ezequiel cirigliano,midfielder,river plate,hellas verona,loan
jul 18,raul albiol,defender,real madrid,napoli,12000000
jul 18,mario santana,midfielder,napoli,genoa,undisclosed
jul 17,douglas maicon,defender,manchester city,roma,3500000
jul 17,mario yepes,defender,ac milan,atalanta,0
jul 17,ivan radovanovic,midfielder,atalanta,chievo,undisclosed
jul 17,fabian monzon,defender,lyon,catania,3300000
jul 17,omar el kaddouri,midfielder,napoli,torino,loan
jul 16,kevin strootman,midfielder,psv eindhoven,roma,16500000
jul 16,francesco lodi,midfielder,catania,genoa,undisclosed
jul 15,josip ilicic,midfielder,palermo,fiorentina,9000000
jul 15,alexandre coeff,midfielder,lens,udinese,undisclosed
jul 14,nicolas lopez,attacker,roma,udinese,1000000
jul 14,valerio verre,midfielder,roma,udinese,2500000
jul 13,sime vrsaljko,defender,dinamo zagreb,genoa,4000000
jul 13,michelangelo albertazzi,defender,ac milan,hellas verona,loan
jul 13,lukasz skorupski,goalkeeper,gornik zabrze,roma,undisclosed
jul 12,constantin nica,defender,dinamo bucharest,atalanta,undisclosed
jul 12,giulio migliaccio,midfielder,palermo,atalanta,undisclosed
jul 12,lorenzo de silvestri,defender,fiorentina,sampdoria,loan
jul 12,rafael,goalkeeper,santos,napoli,5000000
jul 12,moussa konate,attacker,fc krasnodar,genoa,loan
jul 12,ciro immobile,attacker,juventus,torino,2750000
jul 12,bartosz salamon,defender,ac milan,sampdoria,undisclosed
jul 11,tin jedvaj,defender,dinamo zagreb,roma,5000000
jul 11,emiliano moretti,defender,genoa,torino,0
jul 11,giovanni marchese,defender,catania,genoa,0
jul 11,antonio rosati,goalkeeper,napoli,sassuolo,loan
jul 11,angelo ogbonna,defender,torino,juventus,13000000
jul 11,alessio sestu,midfielder,siena,chievo,undisclosed
jul 9,manolo gabbiadini,attacker,juventus,sampdoria,5500000
jul 9,simone zaza,attacker,sampdoria,juventus,3500000
jul 9,mauro icardi,attacker,sampdoria,inter milan,undisclosed
jul 9,felipe anderson,midfielder,santos,lazio,8000000
jul 9,mehdi benatia,defender,udinese,roma,13500000
jul 9,rolando bianchi,attacker,torino,bologna,0
jul 9,jose callejon,midfielder,real madrid,napoli,10000000
jul 9,marco benassi,midfielder,inter milan,livorno,loan
jul 9,simone zaza,attacker,juventus,sassuolo,2500000
jul 9,pawel wszolek,midfielder,polonia,sampdoria,0
jul 9,cesare bovo,defender,genoa,torino,undisclosed
jul 9,cristiano piccini,defender,fiorentina,livorno,loan
jul 9,francesco bardi,goalkeeper,inter milan,livorno,loan
jul 9,matteo brighi,midfielder,roma,torino,undisclosed
jul 8,francesco acerbi,defender,genoa,sassuolo,3500000
jul 8,mario gomez,attacker,bayern munich,fiorentina,16000000
jul 8,andrea poli,midfielder,sampdoria,ac milan,6500000
jul 8,felipe,defender,fiorentina,parma,undisclosed
jul 7,maxwell acosty,midfielder,fiorentina,chievo,loan
jul 6,filip jankovic,midfielder,red star,parma,0
jul 5,juan pablo carrizo,goalkeeper,lazio,inter milan,0
jul 5,marco andreolli,defender,chievo,inter milan,0
jul 5,massimo ambrosini,midfielder,ac milan,fiorentina,0
jul 5,federico freire,midfielder,velez,catania,0
jul 5,luca toni,attacker,fiorentina,hellas verona,0
jul 5,pedro mendes,defender,sporting lisbon,parma,0
jul 5,gonzalo mastriani,attacker,cerro,parma,undisclosed
jul 5,soufiane bidaoui,attacker,lierse,parma,0
jul 4,nicola bellomo,midfielder,bari,torino,1400000
jul 3,antonio cassano ,attacker,inter milan,parma,undisclosed
jul 3,lucas biglia,midfielder,anderlecht,lazio,5500000
jun 28,alejandro gonzalez,defender,penarol,verona,0
jun 26,carlos tevez,attacker,manchester city,juventus,11800000
jun 25, dries mertens,midfielder,psv,napoli,9500000
jun 19,gustavo munua,goalkeeper,levante,fiorentina,0
jun 19,alexander farnerud,midfielder,young boys,torino,undisclosed
jun 18,federico peluso,defender,atalanta,juventus,4800000
jun 14,panagiotis kone,midfielder,brescia,bologna,1600000
jun 13,joaquin,midfielder,malaga,fiorentina,2500000
jun 13,diego novaretti,defender,toluca,lazio,0
jun 4,diego laxalt,midfielder,defensor sporting,inter milan ,2300000
jun 4,ruben botta,midfielder,tigre,inter milan,0
jun 4,hugo campagnaro,defender,napoli,inter milan,0
jun 4,fernando llorente,attacker,athletic bilbao,juventus,0
jun 1,oleksandr iakovenko,attacker,anderlecht,fiorentina,0
jun 1,cristian zapata,defender,villarreal,ac milan,5000000
jun 1,daniele padelli,goalkeeper,udinese,torino,undisclosed
jun 1,marcos alonso,defender,bolton,fiorentina,0
jun 1,sebastian leto,attacker,panathinaikos,catania,0
